,Username,Link,Text,Human,Date
,aadk3154584888356,https://www.tiktok.com/@aadk3154584888356,morris terbaik untuk menemati sekolah aku,Positif,10/03/2023
,siapaitu042,https://www.tiktok.com/@siapaitu042,Proses komplain dan pengembalian produk rumit dan tidak memuaskan,Negatif,10/03/2023
,samsulbari92,https://www.tiktok.com/@samsulbari92,Website dan aplikasi tidak user-friendly dan sulit digunakan,Negatif,10/03/2023
,dendha.yrz81,https://www.tiktok.com/@dendha.yrz81,Banyak keluhan dan ulasan negatif dari pelanggan sebelumnya,Negatif,09/03/2023
,gusfii64,https://www.tiktok.com/@gusfii64,Lebih baik hindari membeli parfum ini bikin kulit panas,Negatif,09/03/2023
,fadhlanannasr_,https://www.tiktok.com/@hendyyy0000024,varian yang ocean bentar banget wanggi nya hilang,Negatif,08/03/2023
,rahmi2v,https://www.tiktok.com/@rahmi2v,varian yang creativ wakti nya enak banget cocok buat cowok kalem,Positif,08/03/2023
,sukronafriansyah,https://www.tiktok.com/@sukronafriansyah,botol yang putih bagus banget warna nya elegan,Positif,08/03/2023
,hendyyy0000024,https://www.tiktok.com/@hendyyy0000024,wangi yang varian aquamarine gimana tuh ka,Netral,07/03/2023
,kidspanda7,https://www.tiktok.com/@kidspanda7,barang saya dari tanggal dua sampe sekarang belom dikirim,Negatif,06/03/2023
,kidspanda7,https://www.tiktok.com/@kidspanda7,barang saya belum dikirim sudah tiga hari,Negatif,06/03/2023
,susantofishing,https://www.tiktok.com/@susantofishing,mantap wangi nya yang varian freedom enak banget,Positif,06/03/2023
,mamonto006,https://www.tiktok.com/@mamonto006,botol yang abu abu keren banget ka aku suka sama model nya,Positif,06/03/2023
,...232014,https://www.tiktok.com/@...232014,yang paling recommend apa ya kak?,Netral,02/03/2023
,protgasddik,https://www.tiktok.com/@protgasddik,ocean kapan ada lagi kak,Netral,02/03/2023
,wawandcapucino2201,https://www.tiktok.com/@wawandcapucino2201,saya pake yang merah yang energy enak wanginya.. ada manis-manisnya gitu,Positif,02/03/2023
,lokajayafram,https://www.tiktok.com/@lokajayafram,produk gagal,Negatif,01/03/2023
,wulandariolshop,https://www.tiktok.com/@wulandariolshop,morris mahal,Negatif,01/03/2023
,nurdinpuara,https://www.tiktok.com/@nurdinpuara,pesanan saya belum datang,Negatif,01/03/2023
,habiario6,https://www.tiktok.com/@habiario6,aku boleh pesan ya,Negatif,01/03/2023
,nirojr0,https://www.tiktok.com/@nirojr0,selamat siang produk kesayangan,Positif,28/02/2023
,rogesta_27,https://www.tiktok.com/@rogesta_27,gagal bau aneh,Negatif,27/02/2023
,rickson575,https://www.tiktok.com/@rickson575,host nya sombong banget jarang bacain komen kalau live,Negatif,27/02/2023
,hairextension70,https://www.tiktok.com/@hairextension70,dengan harga segitu seharus nya udah dapat box lah,Negatif,27/02/2023
,andriasyas,https://www.tiktok.com/@andriasyas,botol nya keren tapi kok ga dapat box dengan harga segitu,Negatif,27/02/2023
,kamaludin42225,https://www.tiktok.com/@kamaludin42225,Ongkir nya terlalu mahal untuk ukuran parfum,Negatif,27/02/2023
,shonaah321,https://www.tiktok.com/@shonaah321,"Bau parfum nya biasa saja, ga ada yang istimewa",Negatif,27/02/2023
,moritzhau779,https://www.tiktok.com/@moritzhau779,saran ka Morries atau metropilis,Netral,26/02/2023
,wyzlidra,https://www.tiktok.com/@wyzlidra,Ongkir nya mahal,Negatif,26/02/2023
,jebenben07,https://www.tiktok.com/@jebenben07,bau nya biasa aja,Negatif,26/02/2023
,jovankalajangvr,https://www.tiktok.com/@jovankalajangvr,Parfum nya ga tahan lama setelah beberapa jam langsung ilang,Negatif,26/02/2023
,user7060071056814,https://www.tiktok.com/@user7060071056814,Parfum Moris wangi nya sangat memikat bikin semua yang nyium wangi nya jadi senang,Positif,26/02/2023
,stevanusputra077,https://www.tiktok.com/@stevanusputra077,Wangi parfum moris sangat memanjakan penciuman,Positif,26/02/2023
,irenefamili,https://www.tiktok.com/@irenefamili,Parfum moris memberikan wanggi yang elegan,Positif,26/02/2023
,marlidin683,https://www.tiktok.com/@marlidin683,Botol parfum Moris memiliki desain yang mewah,Positif,26/02/2023
,sendipratama419,https://www.tiktok.com/@sendipratama419,"Wangi nya tahan lama,memberikan kesegaran sepanjang hari,pokok nya terbaik lah moris",Positif,26/02/2023
,soniabpnursery,https://www.tiktok.com/@soniabpnursery,Parfum moris memiliki aroma yang unik dan khas,Positif,26/02/2023
,elvina0088,https://www.tiktok.com/@elvina0088,Botol parfum nya mudah pecah saat pengiriman,Negatif,26/02/2023
,celll148,https://www.tiktok.com/@celll148,Wangi nya ga sesuai dengan deskripsi yang diberikan,Negatif,26/02/2023
,user8197705551444,https://www.tiktok.com/@user8197705551444,mau ka wangi nya elegan,Positif,26/02/2023
,user1376657875816,https://www.tiktok.com/@user1376657875816,Harga parfum nya ga sebanding dengan kualitas nya,Negatif,26/02/2023
,riansyah.blaeck,https://www.tiktok.com/@riansyah.blaeck,"Parfum nya ga cocok untuk kulit, pas aku pake di kulit langsung panas",Negatif,26/02/2023
,sleepchic,https://www.tiktok.com/@sleepchic,Kemasan nya terlalu sederhana untuk harga yang diminta,Negatif,25/02/2023
,mentoools,https://www.tiktok.com/@mentoools,Bau alkohol nya terlalu kuat,Negatif,25/02/2023
,ahf7532,https://www.tiktok.com/@ahf7532,Botol parfum nya terlalu besar untuk dibawa bepergian,Negatif,25/02/2023
,rapif95,https://www.tiktok.com/@rapif95,Parfum nya terlalu manis dan ga cocok untuk anak kecil,Negatif,25/02/2023
,danuartadanuarta47,https://www.tiktok.com/@danuartadanuarta47,Wangi parfum moris membuat aku lebih merasa percaya diri,Positif,25/02/2023
,tehiin93,https://www.tiktok.com/@tehiin93,Aroma parfum moris memberikan sensasi elegan sejak pertama kali di semprot,Positif,25/02/2023
,herlialappa428,https://www.tiktok.com/@herlialappa428,"Wangi nya ga natural, terlalu banyak alkohol",Negatif,25/02/2023
,biggboss08600,https://www.tiktok.com/@biggboss08600,Botol parfum nya keras di pencet,Negatif,25/02/2023
,ismitjamalhimuhammad,https://www.tiktok.com/@ismitjamalhimuhammad,Pengemasan nya terlalu sederhana dan tidak menarik,Negatif,25/02/2023
,arihputrakelana,https://www.tiktok.com/@arihputrakelana,Wangi nya terlalu menyengat dan mengganggu penciuman saat di gunakan,Negatif,25/02/2023
,ekay.tea,https://www.tiktok.com/@ekay.tea,Botol parfum nya terlalu besar,Negatif,25/02/2023
,sulastriuncunyado,https://www.tiktok.com/@sulastriuncunyado,Wangi nya terlalu kuat ga cocok untuk di pake sehari-hari,Negatif,25/02/2023
,user8075405327783,https://www.tiktok.com/@user8075405327783,Metropolis ga cocok untuk cuaca panas,Negatif,25/02/2023
,emaneman4872,https://www.tiktok.com/@emaneman4872,Wangi nya pasaran,Negatif,25/02/2023
,yoellaia18,https://www.tiktok.com/@yoellaia18,Gokil setiap semprotan wangi banget,Positif,25/02/2023
,wayadi23,https://www.tiktok.com/@wayadi23,Wangi nya bikin suasana hati jadi adem,Positif,24/02/2023
,zaastore18,https://www.tiktok.com/@zaastore18,Ga tahan lama di kulit,Negatif,24/02/2023
,dilal8961,https://www.tiktok.com/@dilal8961,Wangi nya menyengat banget bikin sakit kepala,Negatif,24/02/2023
,sahardi3,https://www.tiktok.com/@sahardi3,Wangi nya langsung ilang buat naek motor,Negatif,24/02/2023
,merri_agustina17,https://www.tiktok.com/@merri_agustina17,harga nya terlalu mahal untuk penggunaan sehari-hari,Negatif,24/02/2023
,ulinda05,https://www.tiktok.com/@ulinda05,"Kok ongkir nya mahal banget, harga nya jadi ga worth it",Negatif,24/02/2023
,farelprayogo_272,https://www.tiktok.com/@farelprayogo_272,saran varian yang lembut buat sekolah ka,Netral,24/02/2023
,kenzo_276,https://www.tiktok.com/@kenzo_276,enak bau nya moris. di alfa dan indomaret banyak,Positif,23/02/2023
,mawarberduripasaribu,https://www.tiktok.com/@mawarberduripasaribu,"Wangi nya Moris biasa aja, ga ada yang spesial.",Negatif,23/02/2023
,tyar50,https://www.tiktok.com/@tyar50,"Parfum nya cepat ilang, ga tahan lama",Negatif,23/02/2023
,user5331474023193,https://www.tiktok.com/@user5331474023193,baru sebentar udah ilang wangi nya,Negatif,23/02/2023
,farellpandawa,https://www.tiktok.com/@farellpandawa,males banget mau beli ongkir lebih mahal dari pada harga parfum nya,Negatif,23/02/2023
,imbiri49,https://www.tiktok.com/@imbiri49,Botol parfum nya gampang pecah,Negatif,23/02/2023
,bundaaska3352,https://www.tiktok.com/@bundaaska3352,"Ga banyak variasi pilihan aroma, jadi bosen make moris",Negatif,23/02/2023
,user8581340810244,https://www.tiktok.com/@user8581340810244,"Parfum nya ga cocok sama kulit aku, malah bikin gatal",Negatif,23/02/2023
,nanasinambe5474340785533,https://www.tiktok.com/@nanasinambe5474340785533,"Wangi parfum Moris bener-bener bikin nyaman, suka banget",Positif,23/02/2023
,hahahhahah2984,https://www.tiktok.com/@hahahhahah2984,"Udah beberapa kali beli parfum dari Moris, dan semua nya enak bau nya",Positif,23/02/2023
,dionsihombing9181,https://www.tiktok.com/@dionsihombing9181,saran parfum cowok buat kerja outdoor ka,Netral,23/02/2023
,fajars9999,https://www.tiktok.com/@fajars9999,varian adventure cocok buat ourdor ga ka,Netral,22/02/2023
,projeckwww2,https://www.tiktok.com/@projeckwww2,Varian lifestyle di Moris bener-bener sesuai dengan selera aku,Positif,22/02/2023
,aritimor856,https://www.tiktok.com/@aritimor856,"Bau parfum nya terlalu kuat, jadi bikin pusing",Negatif,22/02/2023
,delvilaugi2,https://www.tiktok.com/@delvilaugi2,kak parfum metropolis itu buat di luar ruangan atau di dalam ruangan kak?,Netral,22/02/2023
,sabriali1007,https://www.tiktok.com/@sabriali1007,Botol nya gede banget tolong lah moris bikin ukuran yang 10 mili,Negatif,22/02/2023
,dekiatmajaya,https://www.tiktok.com/@dekiatmajaya,"Wangi nya terlalu manis, ga cocok sama selera aku",Negatif,22/02/2023
,mannymalik4,https://www.tiktok.com/@mannymalik4,"Botol parfum nya ga praktis, susah di semprot",Negatif,22/02/2023
,ernawatiwati497,https://www.tiktok.com/@ernawatiwati497,"Parfum nya ga memberikan sensasi mewah, padahal harga nya mahal",Negatif,22/02/2023
,dhikapratama2527,https://www.tiktok.com/@dhikapratama2527,"Botol parfum nya terlalu besar, makan tempat banget",Negatif,22/02/2023
,auliaramadhani3122,https://www.tiktok.com/@auliaramadhani3122,"Parfum nya ga tahan lama, udah ilang sebelum pulang kerja",Negatif,22/02/2023
,imamimam9936,https://www.tiktok.com/@imamimam9936,"Botol parfum nya terlalu berat, susah di bawa",Negatif,22/02/2023
,foolt21,https://www.tiktok.com/@foolt21,"Wangi parfum Freedom dari Moris itu seger banget, cocok buat aktivitas outdoor",Positif,21/02/2023
,genduk715,https://www.tiktok.com/@genduk715,"Botol parfum nya cantik banget, jadi pengen koleksi semua",Positif,21/02/2023
,user455496150044,https://www.tiktok.com/@user455496150044,"Wangi Marobito dari Moris itu benar-benar enak, bikin mood naik",Positif,21/02/2023
,fadilwakatobi,https://www.tiktok.com/@fadilwakatobi,"Udah lama pakai parfum Moris, tapi belum pernah kecewa sama sekali",Positif,21/02/2023
,cikunirraya5,https://www.tiktok.com/@cikunirraya5,Ongkir nya bikin kantong bolong,Negatif,21/02/2023
,mardoy589,https://www.tiktok.com/@mardoy589,"toko apaan kaya gini ongkir lebih mahal dari pada harga parfum nya, aneh banget",Negatif,21/02/2023
,alexmarquezbos,https://www.tiktok.com/@alexmarquezbos,Bikin kesel botol parfum Moris sering pecah waktu pengiriman,Negatif,21/02/2023
,osonj4,https://www.tiktok.com/@osonj4,Wangi nya ga sesuai dengan ekspektasi yang diharapkan,Negatif,21/02/2023
,user399215701,https://www.tiktok.com/@user399215701,Wangi parfum Moris yang baru terlalu manis bikin mual,Negatif,21/02/2023
,kasrigita,https://www.tiktok.com/@kasrigita,mau nanya ka metropolis bisa di pakai di outdor ga ka,Netral,20/02/2023
,smanalusm,https://www.tiktok.com/@smanalusm,Wangi parfum Moris bikin aku betah pakai sepanjang hari,Positif,20/02/2023
,slametansoridulsi,https://www.tiktok.com/@slametansoridulsi,parfum Moris bikin aku jadi lebih semangat sepanjang hari,Positif,20/02/2023
,agusrianto1889,https://www.tiktok.com/@agusrianto1889,Botol parfum nya moris keren dan lucu-lucu,Positif,20/02/2023
,rudewayrenest,https://www.tiktok.com/@rudewayrenest,"Wangi nya enak dan fresh, cocok buat segala suasana",Positif,20/02/2023
,poniman10643,https://www.tiktok.com/@poniman10643,Harum nya bikin aku jadi lebih rileks dan tenang,Positif,20/02/2023
,devenfai03,https://www.tiktok.com/@devenfai03,Keren botol moris semprotan nya rata,Positif,20/02/2023
,dedekmulyono8,https://www.tiktok.com/@dedekmulyono8,bubble nya kurang tebel jadi pecah botol nya,Negatif,20/02/2023
,rahmanrahman6609,https://www.tiktok.com/@rahmanrahman6609,respon admin nya lama banget,Negatif,20/02/2023
,praga173,https://www.tiktok.com/@praga173,saya beli nya metropolis di kirim nya malah urban city,Negatif,20/02/2023
,u5ern4m3_dezz,https://www.tiktok.com/@u5ern4m3_dezz,barang pecah pas di buka,Negatif,19/02/2023
,raisyahannina,https://www.tiktok.com/@raisyahannina,pengen nyobain tapi takut ga wangi,Negatif,19/02/2023
,lisaajjh_,https://www.tiktok.com/@lisaajjh_,kotak nya rusak,Negatif,19/02/2023
,nova_rianata,https://www.tiktok.com/@nova_rianata,wangi nya enak lembut banget,Positif,19/02/2023
,sayfudinjuhir,https://www.tiktok.com/@sayfudinjuhir,minta nya batman di kirim nya urban city,Negatif,19/02/2023
,suryani3349,https://www.tiktok.com/@suryani3349,kemasan nya sobek dan basah,Negatif,19/02/2023
,user74597194814826,https://www.tiktok.com/@user74597194814826,wangi yg romance benar bener enak banget,Positif,19/02/2023
,kasman._,https://www.tiktok.com/@kasman._,untuk harga segitu mantap lah,Positif,19/02/2023
,agungbagus738,https://www.tiktok.com/@user2361277108398,terbaik boss ku,Positif,19/02/2023
,user2361277108398,https://www.tiktok.com/@user2361277108398,"mantap barang nya, bau nya awet kalo buat kerja",Positif,19/02/2023
,11.nisa.05,https://www.tiktok.com/@11.nisa.05,Kotak pengiriman rusak parah,Negatif,19/02/2023
,kentanggoyeng981,https://www.tiktok.com/@kentanggoyeng981,glory rainbow wangi banget,Positif,18/02/2023
,kikilsapi66,https://www.tiktok.com/@kikilsapi66,"aku setia sama parfum moris,3 hari wangi ga ilang",Positif,18/02/2023
,saifudinrowel,https://www.tiktok.com/@saifudinrowel,Harga mahal tapi kualitas nya rendah,Negatif,18/02/2023
,munirbinmuhammad,https://www.tiktok.com/@munirbinmuhammad,"Pesanan saya terlambat sampai, sangat tidak profesional",Negatif,18/02/2023
,user3077054007866,https://www.tiktok.com/@user3077054007866,"Pelayanan pelanggan buruk, sulit dihubungi",Negatif,18/02/2023
,oranondue,https://www.tiktok.com/@oranondue,"Produk tidak sesuai dengan deskripsi, mengecewakan",Negatif,18/02/2023
,muhzam_alafif_g1619,https://www.tiktok.com/@muhzam_alafif_g1619,Kualitas bahan kurang bagus,Negatif,18/02/2023
,ahmadrusman75,https://www.tiktok.com/@ahmadrusman75,"Botol nya bocor, isi nya tumpah semua",Negatif,18/02/2023
,jumhari975,https://www.tiktok.com/@jumhari975,Ada baret di permukaan barang,Negatif,18/02/2023
,atikarissetyovati,https://www.tiktok.com/@atikarissetyovati,Wangi nya sangat menyegarkan,Positif,18/02/2023
,afidzaputri,https://www.tiktok.com/@afidzaputri,ga ada tanggapan tentang botol bocor dari admin nya,Negatif,18/02/2023
,lukman18073,https://www.tiktok.com/@lukman18073,Barang datang tepat waktu,Positif,18/02/2023
,anjargotry,https://www.tiktok.com/@anjargotry,Proses pembelian mudah dan cepat,Positif,18/02/2023
,elangpamungkas2,https://www.tiktok.com/@elangpamungkas2,rekomendasi deh parfum lokal satu ini,Positif,18/02/2023
,abengbest,https://www.tiktok.com/@abengbest,"Kemasan sangat rapi dan aman, barang sampai dengan selamat",Positif,18/02/2023
,mukramsamporno0,https://www.tiktok.com/@mukramsamporno0,Admin nya responsif dan membantu kendala pelanggan,Positif,18/02/2023
,teambaim086_,https://www.tiktok.com/@teambaim086_,Packing kurang aman,Negatif,18/02/2023
,sam21_udin,https://www.tiktok.com/@sam21_udin,ga tahan lama udah pernah beli,Negatif,17/02/2023
,nurulfitriani087,https://www.tiktok.com/@nurulfitriani087,Ada cacat pada produk,Negatif,17/02/2023
,adittian_07,https://www.tiktok.com/@adittian_07,Kalo buat cowo yang mana ka?,Netral,17/02/2023
,capricorn.02__,https://www.tiktok.com/@capricorn.02__,parfum kesukaan aku ini,Positif,17/02/2023
,bundaiyan05,https://www.tiktok.com/@bundaiyan05,wow keren banget botol nya pasti isi nya wangi banget,Positif,17/02/2023
,bondeolhjd7,https://www.tiktok.com/@bondeolhjd7,Customer service tidak ramah dan kurang sopan,Negatif,17/02/2023
,con_only12,https://www.tiktok.com/@con_only12,Ga bisa COD,Negatif,17/02/2023
,hendracohen,https://www.tiktok.com/@hendracohen,Pengiriman terlambat,Negatif,17/02/2023
,user86429119377100,https://www.tiktok.com/@user86429119377100,Tidak ada perlindungan tambahan untuk pengiriman nya,Negatif,17/02/2023
,azanuzanu0,https://www.tiktok.com/@azanuzanu0,ga sesuai pesanan,Negatif,17/02/2023
,ayumisdar332,https://www.tiktok.com/@ayumisdar332,Kualitas produk menurun dari waktu ke waktu,Negatif,17/02/2023
,surianti.ss,https://www.tiktok.com/@surianti.ss,ga jelas nyampe botol pecah semua,Negatif,17/02/2023
,fatimahazzahra4295,https://www.tiktok.com/@fatimahazzahra4295,"Ini baru parfum yang bikin nagih, wangi nya tahan lama banget",Positif,17/02/2023
,budisetiawan720,https://www.tiktok.com/@budisetiawan720,"Nyesel beli parfum ini udah lama nyampe nya, wangi nya ga tahan lama lagi",Negatif,17/02/2023
,tobatsitanggang,https://www.tiktok.com/@tobatsitanggang,"Metropolis emang terbaik, suami seneng banget pake ini",Positif,17/02/2023
,ihsn56,https://www.tiktok.com/@ihsn56,rekomendasi parfum cowok dong ka,Netral,16/02/2023
,prettybestie3,https://www.tiktok.com/@prettybestie3,kalo yang wangi yang mana ka,Netral,16/02/2023
,user3322908885881,https://www.tiktok.com/@user3322908885881,"wangi nya mantap banget, pokok nya terbaik deh",Positif,16/02/2023
,bassbass2176,https://www.tiktok.com/@bassbass2176,"Bubble wrap yang digunakan untuk pengemasan sangat tipis, hasil nya botol pecah",Negatif,16/02/2023
,videorandom319,https://www.tiktok.com/@videorandom319,"Wanggi nya tahan lama, pokok nya harga kaki lima wangi nya bintang lima",Positif,16/02/2023
,videorandom319,https://www.tiktok.com/@videorandom319,barang sudah sampai wangi nya harum banget,Positif,16/02/2023
,kah.mustapa.9911,https://www.tiktok.com/@kah.mustapa.9911,Wangi harum banget selanjut nya bakal order lagi,Positif,16/02/2023
,winarsihwiwin800,https://www.tiktok.com/@winarsihwiwin800,kualitas produk sangat mengecewakan,Negatif,16/02/2023
,hatiygterzolimin,https://www.tiktok.com/@hatiygterzolimin,Botol parfum bocor isi nya tumpah semua di dalam paket,Negatif,16/02/2023
,gemoooy_98,https://www.tiktok.com/@gemoooy_98,Wangi banget benaran,Positif,16/02/2023
,agussaja165,https://www.tiktok.com/@agussaja165,Pelayanan pengiriman sangat buruk,Negatif,16/02/2023
,user1756629751232,https://www.tiktok.com/@user1756629751232,proses pengembalian produk yang rumit dan berbelit-belit,Negatif,16/02/2023
,taufikkhidayatt,https://www.tiktok.com/@taufikkhidayatt,Suka banget sama wanggi parfum moris,Positif,16/02/2023
,fajrinna2,https://www.tiktok.com/@fajrinna2,Rekomendasi sih ini parfum,Positif,16/02/2023
,supriy33973830933,https://www.tiktok.com/@supriy33973830933,Sangat memuaskan,Positif,16/02/2023
,azhims_06,https://www.tiktok.com/@azhims_06,akhir nya yang aku tunggu tunggu dari Morris,Positif,15/02/2023
,agussaja165,https://www.tiktok.com/@agussaja165,Enak harum banget,Positif,15/02/2023
,fans_kang_dedimulyadi,https://www.tiktok.com/@fans_kang_dedimulyadi,Harga terlalu mahal untuk kualitas produk yang buruk,Negatif,15/02/2023
,teguh021837,https://www.tiktok.com/@teguh021837,Mantap sesuai iklan wangi nya,Positif,15/02/2023
,gabrielfofid,https://www.tiktok.com/@gabrielfofid,kebanyakan alkohol parfum nya dikit,Negatif,15/02/2023
,endahhhhh___,https://www.tiktok.com/@endahhhhh___,Bagus dan wangi,Positif,15/02/2023
,abdullahkadir689,https://www.tiktok.com/@abdullahkadir689,Adik aku suka banget sama wangi nya,Positif,15/02/2023
,andergoen,https://www.tiktok.com/@andergoen,"pengemasan barang kurang baik, di karenakan ketika barang sampai botol pecah",Negatif,15/02/2023
,ruslanhidayat62,https://www.tiktok.com/@ruslanhidayat62,wah parfum terenak yang pernah aku pake ini,Positif,14/02/2023
,novaro55,https://www.tiktok.com/@novaro55,aquatik paling enak,Positif,14/02/2023
,amanah_tas,https://www.tiktok.com/@amanah_tas,host nya cantik parfum nya enak,Positif,14/02/2023
,shabiyarahma,https://www.tiktok.com/@shabiyarahma,sampe rumah botol pecah ga ada sisa nya,Negatif,14/02/2023
,www.tubuniboruparna,https://www.tiktok.com/@www.tubuniboruparna,"wangi nya biasa aja, parfum apa ini kebanyakan alkohol nya",Negatif,14/02/2023
,budhiferza,https://www.tiktok.com/@budhiferza,Wangi nya elegan dan seger,Positif,14/02/2023
,l_muhammad1,https://www.tiktok.com/@l_muhammad1,wangi nya ga bikin pusing,Positif,14/02/2023
,laodesabara,https://www.tiktok.com/@laodesabara,AKU PAKAI INI  sampai banyak yang meminjam di sekolah karena wangi nya se enak itu,Positif,14/02/2023
,lelawati5809,https://www.tiktok.com/@lelawati5809,"Wangi nya bener-bener menyegarkan, ga ada dua nya",Positif,14/02/2023
,hidhidlove,https://www.tiktok.com/@hidhidlove,baru kali ini belanja pengiriman nya lama banget,Negatif,14/02/2023
,febymiche,https://www.tiktok.com/@febymiche,moris makin keren,Positif,14/02/2023
,ari.1155909550189,https://www.tiktok.com/@ari.1155909550189,"Parfum nya kualitas nya oke banget, worth it deh",Positif,13/02/2023
,bangarka881,https://www.tiktok.com/@bangarka881,botol pecah samapi habis isi nya,Negatif,13/02/2023
,user57782136818123,https://www.tiktok.com/@user57782136818123,ga wangi sampe ga kecium kaya air biasa,Negatif,13/02/2023
,syarifhaqiqise,https://www.tiktok.com/@syarifhaqiqise,"Wangi nya bikin adem, enak banget di pake",Positif,13/02/2023
,user4772204620517,https://www.tiktok.com/@user4772204620517,"Parfum nya mantap banget, ga pernah mengecewakan",Positif,13/02/2023
,granger865,https://www.tiktok.com/@granger865,bau nya kurang dan banyak alkohol nya,Negatif,13/02/2023
,willyyylimm_,https://www.tiktok.com/@willyyylimm_,"Packing nya rapi banget, ga ada masalah sama sekali",Positif,12/02/2023
,alzialzi432,https://www.tiktok.com/@alzialzi432,"Botol nya aman banget, ga ada kerusakan sama sekali",Positif,10/02/2023
,hidayattulloh58,https://www.tiktok.com/@hidayattulloh58,Untung di minimarket ada jadi gampang beli nya terima kasih morris,Positif,10/02/2023
,sandisan582,https://www.tiktok.com/@sandisan582,ongkir mahal banget ka,Negatif,09/02/2023
,prapto236,https://www.tiktok.com/@prapto236,harga nya murah,Positif,09/02/2023
,chan.wck,https://www.tiktok.com/@chan.wck,"Parfum nya bener-bener wangi banget, ga nyesel beli",Positif,09/02/2023
,dayufirliansyahh,https://www.tiktok.com/@dayufirliansyahh,cepet ilang wangi nya,Negatif,09/02/2023
,zumratulaini586,https://www.tiktok.com/@zumratulaini586,bau alkohol nya nyengat,Negatif,08/02/2023
,mances827,https://www.tiktok.com/@mances827,"Parfum nya kurang berasa, lebih kaya air alkohol",Negatif,08/02/2023
,ar_sianida2,https://www.tiktok.com/@ar_sianida2,aku beli di Alfa masa baru 5 menit ilang wangi nya,Negatif,07/02/2023
,malaahin,https://www.tiktok.com/@malaahin,"Wangi nya ga enak, bau alkohol nya kebanyakan",Negatif,07/02/2023
,user9531618747336,https://www.tiktok.com/@user9531618747336,"Alkohol nya kebanyakan, bikin ga nyaman",Negatif,06/02/2023
,moonluv7729,https://www.tiktok.com/@moonluv7729,"parfum yang ungu itu enak banget , udah botol ketiga , setiap sekolah selalu di tanya pake parfum apa karna se enak itu",Positif,06/02/2023
,beatrixnaya,https://www.tiktok.com/@beatrixnaya,mau nanya ka metropolis buat cewek bisa ga ka,Netral,04/02/2023
,beatrixnaya,https://www.tiktok.com/@beatrixnaya,"Parfum nya ga worth it, cepet ilang bau nya",Negatif,04/02/2023
,edopandeglang25,https://www.tiktok.com/@edopandeglang25,botol nya retak padalan bungkus nya aman,Negatif,03/02/2023
,skjsakursi,https://www.tiktok.com/@skjsakursi,"Wangi nya ga enak, bau alkohol nya nyengat",Negatif,03/02/2023
,chosoo025,https://www.tiktok.com/@chosoo025,vintage atau creative ka?,Netral,03/02/2023
,octo0714,https://www.tiktok.com/@octo0714,"Ga bakalan beli lagi, parfum nya ga worth it",Negatif,03/02/2023
,enny_ngrbng,https://www.tiktok.com/@enny_ngrbng,"parfum nya kurang wangi nya, lebih kaya alkohol",Negatif,02/02/2023
,mhail6310,https://www.tiktok.com/@mhail6310,"Parfum nya kaya air biasa, ga ada wangi nya",Negatif,02/02/2023
,anfieldstadium,https://www.tiktok.com/@anfieldstadium,"Bau alkohol nya nyengat banget, ga enak dipake",Negatif,01/02/2023
,remboz21,https://www.tiktok.com/@remboz21,mau nanya ka varian woody bisa buat anak sekolah ga ka,Netral,31/01/2023
,arjenhiowati2023,https://www.tiktok.com/@arjenhiowati2023,andalan aku pas sekolah dominant langsung berasa jadi artis sekolah ,Positif,30/01/2023
,anismawar2,https://www.tiktok.com/@anismawar2,"Sampe rumah, botol nya retak semua, jadi ga bisa di pake",Negatif,28/01/2023
,zellilu_,https://www.tiktok.com/@zellilu_,serius nanya buat acara formal apa ka,Netral,28/01/2023
,delladella076,https://www.tiktok.com/@delladella076,"Alkohol nya berasa banget, bikin kepala pusing",Negatif,27/01/2023
,domikado139,https://www.tiktok.com/@domikado139,exclusive enak banget wangi nya.. tiap beli langsung tujuh atau delapan botol,Positif,27/01/2023
,imamajee2,https://www.tiktok.com/@imamajee2,sekrang mahal padahal aku make moris kemarin tiga puluh tiga ribuan,Negatif,26/01/2023
,neshiizx10,https://www.tiktok.com/@neshiizx10,wangi banget parfum nya,Positif,26/01/2023
,celma0504,https://www.tiktok.com/@celma0504,pengemasan nya jelek banget,Negatif,26/01/2023
,jhezen89,https://www.tiktok.com/@jhezen89,keren moris udah murah gampang di beli lagi,Positif,25/01/2023
,defanbara08,https://www.tiktok.com/@defanbara08,wangi nya kalem ada sejuk sejuk nya pokok nya enak banget,Positif,25/01/2023
,anitaanita2729,https://www.tiktok.com/@anitaanita2729,mantap wangi nya nyebar kemana mana,Positif,25/01/2023
,sinarbasrijuddin,https://www.tiktok.com/@sinarbasrijuddin,wangi nya ga sampe 20 menit udah ilang,Negatif,25/01/2023
,sagitaboy25,https://www.tiktok.com/@sagitaboy25,mau nanya ka buat kodangan temen varian apa ka,Netral,25/01/2023
,lovecaviora,https://www.tiktok.com/@lovecaviora,aku udah beli wangi nya mantep ocean,Positif,25/01/2023
,haryantomerry,https://www.tiktok.com/@haryantomerry,wangi nya ga tahan lama,Negatif,24/01/2023
,avando_04,https://www.tiktok.com/@avando_04,kemahalan ongkir nya,Negatif,24/01/2023
,aprazolam25k,https://www.tiktok.com/@aprazolam25k,udah beli yang marobito bau nya enak banget,Positif,23/01/2023
,rhiyouwcrhysmarquez,https://www.tiktok.com/@rhiyouwcrhysmarquez,manis nya kelewatan,Positif,22/01/2023
